state,county,county_label,geoid
MS,Tippah,Tippah County,28139
MS,Tishomingo,Tishomingo County,28141
MS,Tunica,Tunica County,28143
MS,Union,Union County,28145
MS,Walthall,Walthall County,28147
MS,Warren,Warren County,28149
MS,Washington,Washington County,28151
MS,Wayne,Wayne County,28153
MS,Webster,Webster County,28155
MS,Wilkinson,Wilkinson County,28157
MS,Winston,Winston County,28159
MS,Yalobusha,Yalobusha County,28161
MS,Yazoo,Yazoo County,28163
MT,Beaverhead,Beaverhead County,30001
MT,Big Horn,Big Horn County,30003
MT,Blaine,Blaine County,30005
MT,Broadwater,Broadwater County,30007
MT,Carbon,Carbon County,30009
MT,Carter,Carter County,30011
MT,Cascade,Cascade County,30013
MT,Chouteau,Chouteau County,30015
MT,Custer,Custer County,30017
MT,Daniels,Daniels County,30019
MT,Dawson,Dawson County,30021
MT,Deer Lodge,Deer Lodge County,30023
MT,Fallon,Fallon County,30025
MT,Fergus,Fergus County,30027
MT,Flathead,Flathead County,30029
MT,Gallatin,Gallatin County,30031
MT,Garfield,Garfield County,30033
MT,Glacier,Glacier County,30035
MT,Golden Valley,Golden Valley County,30037
MT,Granite,Granite County,30039
MT,Hill,Hill County,30041
MT,Jefferson,Jefferson County,30043
MT,Judith Basin,Judith Basin County,30045
MT,Lake,Lake County,30047
MT,Lewis and Clark,Lewis and Clark County,30049
MT,Liberty,Liberty County,30051
MT,Lincoln,Lincoln County,30053
MT,Madison,Madison County,30057
MT,McCone,McCone County,30055
MT,Meagher,Meagher County,30059
MT,Mineral,Mineral County,30061
MT,Missoula,Missoula County,30063
MT,Musselshell,Musselshell County,30065
MT,Park,Park County,30067
MT,Petroleum,Petroleum County,30069
MT,Phillips,Phillips County,30071
MT,Pondera,Pondera County,30073
MT,Powder River,Powder River County,30075
MT,Powell,Powell County,30077
MT,Prairie,Prairie County,30079
MT,Ravalli,Ravalli County,30081
MT,Richland,Richland County,30083
MT,Roosevelt,Roosevelt County,30085
MT,Rosebud,Rosebud County,30087
MT,Sanders,Sanders County,30089
MT,Sheridan,Sheridan County,30091
MT,Silver Bow,Silver Bow County,30093
MT,Stillwater,Stillwater County,30095
MT,Sweet Grass,Sweet Grass County,30097
MT,Teton,Teton County,30099
MT,Toole,Toole County,30101
MT,Treasure,Treasure County,30103
MT,Valley,Valley County,30105
MT,Wheatland,Wheatland County,30107
MT,Wibaux,Wibaux County,30109
MT,Yellowstone,Yellowstone County,30111
NC,Alamance,Alamance County,37001
NC,Alexander,Alexander County,37003
NC,Alleghany,Alleghany County,37005
NC,Anson,Anson County,37007
NC,Ashe,Ashe County,37009
NC,Avery,Avery County,37011
NC,Beaufort,Beaufort County,37013
NC,Bertie,Bertie County,37015
NC,Bladen,Bladen County,37017
NC,Brunswick,Brunswick County,37019
NC,Buncombe,Buncombe County,37021
NC,Burke,Burke County,37023
NC,Cabarrus,Cabarrus County,37025
NC,Caldwell,Caldwell County,37027
NC,Camden,Camden County,37029
NC,Carteret,Carteret County,37031
NC,Caswell,Caswell County,37033
NC,Catawba,Catawba County,37035
NC,Chatham,Chatham County,37037
NC,Cherokee,Cherokee County,37039
NC,Chowan,Chowan County,37041
NC,Clay,Clay County,37043
NC,Cleveland,Cleveland County,37045
NC,Columbus,Columbus County,37047
NC,Craven,Craven County,37049
NC,Cumberland,Cumberland County,37051
NC,Currituck,Currituck County,37053
NC,Dare,Dare County,37055
NC,Davidson,Davidson County,37057
NC,Davie,Davie County,37059
NC,Duplin,Duplin County,37061
NC,Durham,Durham County,37063
NC,Edgecombe,Edgecombe County,37065
NC,Forsyth,Forsyth County,37067
NC,Franklin,Franklin County,37069
NC,Gaston,Gaston County,37071
NC,Gates,Gates County,37073
NC,Graham,Graham County,37075
NC,Granville,Granville County,37077
NC,Greene,Greene County,37079
NC,Guilford,Guilford County,37081
NC,Halifax,Halifax County,37083
NC,Harnett,Harnett County,37085
NC,Haywood,Haywood County,37087
NC,Henderson,Henderson County,37089
NC,Hertford,Hertford County,37091
NC,Hoke,Hoke County,37093
NC,Hyde,Hyde County,37095
NC,Iredell,Iredell County,37097
NC,Jackson,Jackson County,37099
NC,Johnston,Johnston County,37101
NC,Jones,Jones County,37103
NC,Lee,Lee County,37105
NC,Lenoir,Lenoir County,37107
NC,Lincoln,Lincoln County,37109
NC,Macon,Macon County,37113
NC,Madison,Madison County,37115
NC,Martin,Martin County,37117
NC,McDowell,McDowell County,37111
NC,Mecklenburg,Mecklenburg County,37119
NC,Mitchell,Mitchell County,37121
NC,Montgomery,Montgomery County,37123
NC,Moore,Moore County,37125
NC,Nash,Nash County,37127
NC,New Hanover,New Hanover County,37129
NC,Northampton,Northampton County,37131
NC,Onslow,Onslow County,37133
NC,Orange,Orange County,37135
NC,Pamlico,Pamlico County,37137
NC,Pasquotank,Pasquotank County,37139
NC,Pender,Pender County,37141
NC,Perquimans,Perquimans County,37143
NC,Person,Person County,37145
NC,Pitt,Pitt County,37147
NC,Polk,Polk County,37149
NC,Randolph,Randolph County,37151
NC,Richmond,Richmond County,37153
NC,Robeson,Robeson County,37155
NC,Rockingham,Rockingham County,37157
NC,Rowan,Rowan County,37159
NC,Rutherford,Rutherford County,37161
NC,Sampson,Sampson County,37163
NC,Scotland,Scotland County,37165
NC,Stanly,Stanly County,37167
NC,Stokes,Stokes County,37169
NC,Surry,Surry County,37171
NC,Swain,Swain County,37173
NC,Transylvania,Transylvania County,37175
NC,Tyrrell,Tyrrell County,37177
NC,Union,Union County,37179
NC,Vance,Vance County,37181
NC,Wake,Wake County,37183
NC,Warren,Warren County,37185
NC,Washington,Washington County,37187
NC,Watauga,Watauga County,37189
NC,Wayne,Wayne County,37191
NC,Wilkes,Wilkes County,37193
NC,Wilson,Wilson County,37195
NC,Yadkin,Yadkin County,37197
NC,Yancey,Yancey County,37199
ND,Adams,Adams County,38001
ND,Barnes,Barnes County,38003
ND,Benson,Benson County,38005
ND,Billings,Billings County,38007
ND,Bottineau,Bottineau County,38009
ND,Bowman,Bowman County,38011
ND,Burke,Burke County,38013
ND,Burleigh,Burleigh County,38015
ND,Cass,Cass County,38017
ND,Cavalier,Cavalier County,38019
ND,Dickey,Dickey County,38021
ND,Divide,Divide County,38023
ND,Dunn,Dunn County,38025
ND,Eddy,Eddy County,38027
ND,Emmons,Emmons County,38029
ND,Foster,Foster County,38031
ND,Golden Valley,Golden Valley County,38033
ND,Grand Forks,Grand Forks County,38035
ND,Grant,Grant County,38037
ND,Griggs,Griggs County,38039
ND,Hettinger,Hettinger County,38041
ND,Kidder,Kidder County,38043
ND,LaMoure,LaMoure County,38045
ND,Logan,Logan County,38047
ND,McHenry,McHenry County,38049
ND,McIntosh,McIntosh County,38051
ND,McKenzie,McKenzie County,38053
ND,McLean,McLean County,38055
ND,Mercer,Mercer County,38057
ND,Morton,Morton County,38059
ND,Mountrail,Mountrail County,38061
ND,Nelson,Nelson County,38063
ND,Oliver,Oliver County,38065
ND,Pembina,Pembina County,38067
ND,Pierce,Pierce County,38069
ND,Ramsey,Ramsey County,38071
ND,Ransom,Ransom County,38073
ND,Renville,Renville County,38075
ND,Richland,Richland County,38077
ND,Rolette,Rolette County,38079
ND,Sargent,Sargent County,38081
ND,Sheridan,Sheridan County,38083
ND,Sioux,Sioux County,38085
ND,Slope,Slope County,38087
ND,Stark,Stark County,38089
ND,Steele,Steele County,38091
ND,Stutsman,Stutsman County,38093
ND,Towner,Towner County,38095
ND,Traill,Traill County,38097
ND,Walsh,Walsh County,38099
ND,Ward,Ward County,38101
ND,Wells,Wells County,38103
ND,Williams,Williams County,38105
NE,Adams,Adams County,31001
NE,Antelope,Antelope County,31003
NE,Arthur,Arthur County,31005
NE,Banner,Banner County,31007
NE,Blaine,Blaine County,31009
NE,Boone,Boone County,31011
NE,Box Butte,Box Butte County,31013
NE,Boyd,Boyd County,31015
NE,Brown,Brown County,31017
NE,Buffalo,Buffalo County,31019
NE,Burt,Burt County,31021
NE,Butler,Butler County,31023
NE,Cass,Cass County,31025
NE,Cedar,Cedar County,31027
NE,Chase,Chase County,31029
NE,Cherry,Cherry County,31031
NE,Cheyenne,Cheyenne County,31033
NE,Clay,Clay County,31035
NE,Colfax,Colfax County,31037
NE,Cuming,Cuming County,31039
NE,Custer,Custer County,31041
NE,Dakota,Dakota County,31043
NE,Dawes,Dawes County,31045
NE,Dawson,Dawson County,31047
NE,Deuel,Deuel County,31049
NE,Dixon,Dixon County,31051
NE,Dodge,Dodge County,31053
NE,Douglas,Douglas County,31055
NE,Dundy,Dundy County,31057
NE,Fillmore,Fillmore County,31059
NE,Franklin,Franklin County,31061
NE,Frontier,Frontier County,31063
NE,Furnas,Furnas County,31065
NE,Gage,Gage County,31067
NE,Garden,Garden County,31069
NE,Garfield,Garfield County,31071
NE,Gosper,Gosper County,31073
NE,Grant,Grant County,31075
NE,Greeley,Greeley County,31077
NE,Hall,Hall County,31079
NE,Hamilton,Hamilton County,31081
NE,Harlan,Harlan County,31083
NE,Hayes,Hayes County,31085
NE,Hitchcock,Hitchcock County,31087
NE,Holt,Holt County,31089
NE,Hooker,Hooker County,31091
NE,Howard,Howard County,31093
NE,Jefferson,Jefferson County,31095
NE,Johnson,Johnson County,31097
NE,Kearney,Kearney County,31099
NE,Keith,Keith County,31101
NE,Keya Paha,Keya Paha County,31103
NE,Kimball,Kimball County,31105
NE,Knox,Knox County,31107
NE,Lancaster,Lancaster County,31109
NE,Lincoln,Lincoln County,31111
NE,Logan,Logan County,31113
NE,Loup,Loup County,31115
NE,Madison,Madison County,31119
NE,McPherson,McPherson County,31117
NE,Merrick,Merrick County,31121
NE,Morrill,Morrill County,31123
NE,Nance,Nance County,31125
NE,Nemaha,Nemaha County,31127
NE,Nuckolls,Nuckolls County,31129
NE,Otoe,Otoe County,31131
NE,Pawnee,Pawnee County,31133
NE,Perkins,Perkins County,31135
NE,Phelps,Phelps County,31137
NE,Pierce,Pierce County,31139
NE,Platte,Platte County,31141
NE,Polk,Polk County,31143
NE,Red Willow,Red Willow County,31145
NE,Richardson,Richardson County,31147
NE,Rock,Rock County,31149
NE,Saline,Saline County,31151
NE,Sarpy,Sarpy County,31153
NE,Saunders,Saunders County,31155
NE,Scotts Bluff,Scotts Bluff County,31157
NE,Seward,Seward County,31159
NE,Sheridan,Sheridan County,31161
NE,Sherman,Sherman County,31163
NE,Sioux,Sioux County,31165
NE,Stanton,Stanton County,31167
NE,Thayer,Thayer County,31169
NE,Thomas,Thomas County,31171
NE,Thurston,Thurston County,31173
NE,Valley,Valley County,31175
NE,Washington,Washington County,31177
NE,Wayne,Wayne County,31179
NE,Webster,Webster County,31181
NE,Wheeler,Wheeler County,31183
NE,York,York County,31185
NH,Belknap,Belknap County,33001
NH,Carroll,Carroll County,33003
NH,Cheshire,Cheshire County,33005
NH,Coos,Coos County,33007
NH,Grafton,Grafton County,33009
NH,Hillsborough,Hillsborough County,33011
NH,Merrimack,Merrimack County,33013
NH,Rockingham,Rockingham County,33015
NH,Strafford,Strafford County,33017
NH,Sullivan,Sullivan County,33019
NJ,Atlantic,Atlantic County,34001
NJ,Bergen,Bergen County,34003
NJ,Burlington,Burlington County,34005
NJ,Camden,Camden County,34007
NJ,Cape May,Cape May County,34009
NJ,Cumberland,Cumberland County,34011
NJ,Essex,Essex County,34013
NJ,Gloucester,Gloucester County,34015
NJ,Hudson,Hudson County,34017
NJ,Hunterdon,Hunterdon County,34019
NJ,Mercer,Mercer County,34021
NJ,Middlesex,Middlesex County,34023
NJ,Monmouth,Monmouth County,34025
NJ,Morris,Morris County,34027
NJ,Ocean,Ocean County,34029
NJ,Passaic,Passaic County,34031
NJ,Salem,Salem County,34033
NJ,Somerset,Somerset County,34035
NJ,Sussex,Sussex County,34037
NJ,Union,Union County,34039
NJ,Warren,Warren County,34041
NM,Bernalillo,Bernalillo County,35001
NM,Catron,Catron County,35003
NM,Chaves,Chaves County,35005
NM,Cibola,Cibola County,35006
NM,Colfax,Colfax County,35007
NM,Curry,Curry County,35009
NM,De Baca,De Baca County,35011
NM,Doña Ana,Doña Ana County,35013
NM,Eddy,Eddy County,35015
NM,Grant,Grant County,35017
NM,Guadalupe,Guadalupe County,35019
NM,Harding,Harding County,35021
NM,Hidalgo,Hidalgo County,35023
NM,Lea,Lea County,35025
NM,Lincoln,Lincoln County,35027
NM,Los Alamos,Los Alamos County,35028
NM,Luna,Luna County,35029
NM,McKinley,McKinley County,35031
NM,Mora,Mora County,35033
NM,Otero,Otero County,35035
NM,Quay,Quay County,35037
NM,Rio Arriba,Rio Arriba County,35039
NM,Roosevelt,Roosevelt County,35041
NM,San Juan,San Juan County,35045
NM,San Miguel,San Miguel County,35047
NM,Sandoval,Sandoval County,35043
NM,Santa Fe,Santa Fe County,35049
NM,Sierra,Sierra County,35051
NM,Socorro,Socorro County,35053
NM,Taos,Taos County,35055
NM,Torrance,Torrance County,35057
NM,Union,Union County,35059
NM,Valencia,Valencia County,35061
NV,Carson City,Carson City,32510
NV,Churchill,Churchill County,32001
NV,Clark,Clark County,32003
NV,Douglas,Douglas County,32005
NV,Elko,Elko County,32007
NV,Esmeralda,Esmeralda County,32009
NV,Eureka,Eureka County,32011
NV,Humboldt,Humboldt County,32013
NV,Lander,Lander County,32015
NV,Lincoln,Lincoln County,32017
NV,Lyon,Lyon County,32019
NV,Mineral,Mineral County,32021
NV,Nye,Nye County,32023
NV,Pershing,Pershing County,32027
NV,Storey,Storey County,32029
NV,Washoe,Washoe County,32031
NV,White Pine,White Pine County,32033
NY,Albany,Albany County,36001
NY,Allegany,Allegany County,36003
NY,Bronx,Bronx County,36005
NY,Broome,Broome County,36007
NY,Cattaraugus,Cattaraugus County,36009
NY,Cayuga,Cayuga County,36011
NY,Chautauqua,Chautauqua County,36013
NY,Chemung,Chemung County,36015
NY,Chenango,Chenango County,36017
NY,Clinton,Clinton County,36019
NY,Columbia,Columbia County,36021
NY,Cortland,Cortland County,36023
NY,Delaware,Delaware County,36025
NY,Dutchess,Dutchess County,36027
NY,Erie,Erie County,36029
NY,Essex,Essex County,36031
NY,Franklin,Franklin County,36033
NY,Fulton,Fulton County,36035
NY,Genesee,Genesee County,36037
NY,Greene,Greene County,36039
NY,Hamilton,Hamilton County,36041
NY,Herkimer,Herkimer County,36043
NY,Jefferson,Jefferson County,36045
NY,Kings,Kings County,36047
NY,Lewis,Lewis County,36049
NY,Livingston,Livingston County,36051
NY,Madison,Madison County,36053
NY,Monroe,Monroe County,36055
NY,Montgomery,Montgomery County,36057
NY,Nassau,Nassau County,36059
NY,New York,New York County,36061
NY,Niagara,Niagara County,36063
NY,Oneida,Oneida County,36065
NY,Onondaga,Onondaga County,36067
NY,Ontario,Ontario County,36069
NY,Orange,Orange County,36071
NY,Orleans,Orleans County,36073
NY,Oswego,Oswego County,36075
NY,Otsego,Otsego County,36077
NY,Putnam,Putnam County,36079
NY,Queens,Queens County,36081
NY,Rensselaer,Rensselaer County,36083
NY,Richmond,Richmond County,36085
NY,Rockland,Rockland County,36087
NY,Saratoga,Saratoga County,36091
NY,Schenectady,Schenectady County,36093
NY,Schoharie,Schoharie County,36095
NY,Schuyler,Schuyler County,36097
NY,Seneca,Seneca County,36099
NY,St. Lawrence,St. Lawrence County,36089
NY,Steuben,Steuben County,36101
NY,Suffolk,Suffolk County,36103
NY,Sullivan,Sullivan County,36105
NY,Tioga,Tioga County,36107
NY,Tompkins,Tompkins County,36109
NY,Ulster,Ulster County,36111
NY,Warren,Warren County,36113
NY,Washington,Washington County,36115
NY,Wayne,Wayne County,36117
NY,Westchester,Westchester County,36119
NY,Wyoming,Wyoming County,36121
NY,Yates,Yates County,36123
OH,Adams,Adams County,39001
OH,Allen,Allen County,39003
OH,Ashland,Ashland County,39005
OH,Ashtabula,Ashtabula County,39007
OH,Athens,Athens County,39009
OH,Auglaize,Auglaize County,39011
OH,Belmont,Belmont County,39013
OH,Brown,Brown County,39015
OH,Butler,Butler County,39017
OH,Carroll,Carroll County,39019
OH,Champaign,Champaign County,39021
OH,Clark,Clark County,39023
OH,Clermont,Clermont County,39025
OH,Clinton,Clinton County,39027
OH,Columbiana,Columbiana County,39029
OH,Coshocton,Coshocton County,39031
OH,Crawford,Crawford County,39033
OH,Cuyahoga,Cuyahoga County,39035
OH,Darke,Darke County,39037
OH,Defiance,Defiance County,39039
OH,Delaware,Delaware County,39041
OH,Erie,Erie County,39043
OH,Fairfield,Fairfield County,39045
OH,Fayette,Fayette County,39047
OH,Franklin,Franklin County,39049
OH,Fulton,Fulton County,39051
OH,Gallia,Gallia County,39053
OH,Geauga,Geauga County,39055
OH,Greene,Greene County,39057
OH,Guernsey,Guernsey County,39059
OH,Hamilton,Hamilton County,39061
OH,Hancock,Hancock County,39063
OH,Hardin,Hardin County,39065
OH,Harrison,Harrison County,39067
OH,Henry,Henry County,39069
OH,Highland,Highland County,39071
OH,Hocking,Hocking County,39073
OH,Holmes,Holmes County,39075
OH,Huron,Huron County,39077
OH,Jackson,Jackson County,39079
OH,Jefferson,Jefferson County,39081
OH,Knox,Knox County,39083
OH,Lake,Lake County,39085
OH,Lawrence,Lawrence County,39087
OH,Licking,Licking County,39089
OH,Logan,Logan County,39091
OH,Lorain,Lorain County,39093
OH,Lucas,Lucas County,39095
OH,Madison,Madison County,39097
OH,Mahoning,Mahoning County,39099
OH,Marion,Marion County,39101
OH,Medina,Medina County,39103
OH,Meigs,Meigs County,39105
OH,Mercer,Mercer County,39107
OH,Miami,Miami County,39109
OH,Monroe,Monroe County,39111
OH,Montgomery,Montgomery County,39113
OH,Morgan,Morgan County,39115
OH,Morrow,Morrow County,39117
OH,Muskingum,Muskingum County,39119
OH,Noble,Noble County,39121
OH,Ottawa,Ottawa County,39123
OH,Paulding,Paulding County,39125
OH,Perry,Perry County,39127
OH,Pickaway,Pickaway County,39129
OH,Pike,Pike County,39131
OH,Portage,Portage County,39133
OH,Preble,Preble County,39135
OH,Putnam,Putnam County,39137
OH,Richland,Richland County,39139
OH,Ross,Ross County,39141
OH,Sandusky,Sandusky County,39143
OH,Scioto,Scioto County,39145
OH,Seneca,Seneca County,39147
OH,Shelby,Shelby County,39149
OH,Stark,Stark County,39151
OH,Summit,Summit County,39153
OH,Trumbull,Trumbull County,39155
OH,Tuscarawas,Tuscarawas County,39157
OH,Union,Union County,39159
OH,Van Wert,Van Wert County,39161
OH,Vinton,Vinton County,39163
OH,Warren,Warren County,39165
OH,Washington,Washington County,39167
OH,Wayne,Wayne County,39169
OH,Williams,Williams County,39171
OH,Wood,Wood County,39173
OH,Wyandot,Wyandot County,39175
OK,Adair,Adair County,40001
OK,Alfalfa,Alfalfa County,40003
OK,Atoka,Atoka County,40005
OK,Beaver,Beaver County,40007
OK,Beckham,Beckham County,40009
OK,Blaine,Blaine County,40011
OK,Bryan,Bryan County,40013
OK,Caddo,Caddo County,40015
OK,Canadian,Canadian County,40017
OK,Carter,Carter County,40019
OK,Cherokee,Cherokee County,40021
OK,Choctaw,Choctaw County,40023
OK,Cimarron,Cimarron County,40025
OK,Cleveland,Cleveland County,40027
OK,Coal,Coal County,40029
OK,Comanche,Comanche County,40031
OK,Cotton,Cotton County,40033
OK,Craig,Craig County,40035
OK,Creek,Creek County,40037
OK,Custer,Custer County,40039
OK,Delaware,Delaware County,40041
OK,Dewey,Dewey County,40043
OK,Ellis,Ellis County,40045
OK,Garfield,Garfield County,40047
OK,Garvin,Garvin County,40049
OK,Grady,Grady County,40051
OK,Grant,Grant County,40053
OK,Greer,Greer County,40055
OK,Harmon,Harmon County,40057
OK,Harper,Harper County,40059
OK,Haskell,Haskell County,40061
OK,Hughes,Hughes County,40063
OK,Jackson,Jackson County,40065
OK,Jefferson,Jefferson County,40067
OK,Johnston,Johnston County,40069
OK,Kay,Kay County,40071
OK,Kingfisher,Kingfisher County,40073
OK,Kiowa,Kiowa County,40075
OK,Latimer,Latimer County,40077
OK,Le Flore,Le Flore County,40079
OK,Lincoln,Lincoln County,40081
OK,Logan,Logan County,40083
OK,Love,Love County,40085
OK,Major,Major County,40093
OK,Marshall,Marshall County,40095
OK,Mayes,Mayes County,40097
OK,McClain,McClain County,40087
OK,McCurtain,McCurtain County,40089
OK,McIntosh,McIntosh County,40091
OK,Murray,Murray County,40099
OK,Muskogee,Muskogee County,40101
OK,Noble,Noble County,40103
OK,Nowata,Nowata County,40105
OK,Okfuskee,Okfuskee County,40107
OK,Oklahoma,Oklahoma County,40109
OK,Okmulgee,Okmulgee County,40111
OK,Osage,Osage County,40113
OK,Ottawa,Ottawa County,40115
OK,Pawnee,Pawnee County,40117
OK,Payne,Payne County,40119
OK,Pittsburg,Pittsburg County,40121
OK,Pontotoc,Pontotoc County,40123
OK,Pottawatomie,Pottawatomie County,40125
OK,Pushmataha,Pushmataha County,40127
OK,Roger Mills,Roger Mills County,40129
OK,Rogers,Rogers County,40131
OK,Seminole,Seminole County,40133
OK,Sequoyah,Sequoyah County,40135
OK,Stephens,Stephens County,40137
OK,Texas,Texas County,40139
OK,Tillman,Tillman County,40141
OK,Tulsa,Tulsa County,40143
OK,Wagoner,Wagoner County,40145
OK,Washington,Washington County,40147
OK,Washita,Washita County,40149
OK,Woods,Woods County,40151
OK,Woodward,Woodward County,40153
OR,Baker,Baker County,41001
OR,Benton,Benton County,41003
OR,Clackamas,Clackamas County,41005
OR,Clatsop,Clatsop County,41007
OR,Columbia,Columbia County,41009
OR,Coos,Coos County,41011
OR,Crook,Crook County,41013
OR,Curry,Curry County,41015
OR,Deschutes,Deschutes County,41017
OR,Douglas,Douglas County,41019
OR,Gilliam,Gilliam County,41021
OR,Grant,Grant County,41023
OR,Harney,Harney County,41025
OR,Hood River,Hood River County,41027
OR,Jackson,Jackson County,41029
OR,Jefferson,Jefferson County,41031
OR,Josephine,Josephine County,41033
OR,Klamath,Klamath County,41035
OR,Lake,Lake County,41037
OR,Lane,Lane County,41039
OR,Lincoln,Lincoln County,41041
OR,Linn,Linn County,41043
OR,Malheur,Malheur County,41045
OR,Marion,Marion County,41047
OR,Morrow,Morrow County,41049
OR,Multnomah,Multnomah County,41051
OR,Polk,Polk County,41053
OR,Sherman,Sherman County,41055
OR,Tillamook,Tillamook County,41057
OR,Umatilla,Umatilla County,41059
OR,Union,Union County,41061
OR,Wallowa,Wallowa County,41063
OR,Wasco,Wasco County,41065
OR,Washington,Washington County,41067
OR,Wheeler,Wheeler County,41069
OR,Yamhill,Yamhill County,41071
PA,Adams,Adams County,42001
PA,Allegheny,Allegheny County,42003
PA,Armstrong,Armstrong County,42005
PA,Beaver,Beaver County,42007
PA,Bedford,Bedford County,42009
PA,Berks,Berks County,42011
PA,Blair,Blair County,42013
PA,Bradford,Bradford County,42015
PA,Bucks,Bucks County,42017
PA,Butler,Butler County,42019
PA,Cambria,Cambria County,42021
PA,Cameron,Cameron County,42023
PA,Carbon,Carbon County,42025
PA,Centre,Centre County,42027
PA,Chester,Chester County,42029
PA,Clarion,Clarion County,42031
PA,Clearfield,Clearfield County,42033
PA,Clinton,Clinton County,42035
PA,Columbia,Columbia County,42037
PA,Crawford,Crawford County,42039
PA,Cumberland,Cumberland County,42041
PA,Dauphin,Dauphin County,42043
PA,Delaware,Delaware County,42045
PA,Elk,Elk County,42047
PA,Erie,Erie County,42049
PA,Fayette,Fayette County,42051
PA,Forest,Forest County,42053
PA,Franklin,Franklin County,42055
PA,Fulton,Fulton County,42057
PA,Greene,Greene County,42059
PA,Huntingdon,Huntingdon County,42061
PA,Indiana,Indiana County,42063
PA,Jefferson,Jefferson County,42065
PA,Juniata,Juniata County,42067
PA,Lackawanna,Lackawanna County,42069
PA,Lancaster,Lancaster County,42071
PA,Lawrence,Lawrence County,42073
PA,Lebanon,Lebanon County,42075
PA,Lehigh,Lehigh County,42077
PA,Luzerne,Luzerne County,42079
PA,Lycoming,Lycoming County,42081
PA,McKean,McKean County,42083
PA,Mercer,Mercer County,42085
PA,Mifflin,Mifflin County,42087
PA,Monroe,Monroe County,42089
PA,Montgomery,Montgomery County,42091
PA,Montour,Montour County,42093
PA,Northampton,Northampton County,42095
PA,Northumberland,Northumberland County,42097
PA,Perry,Perry County,42099
PA,Philadelphia,Philadelphia County,42101
PA,Pike,Pike County,42103
PA,Potter,Potter County,42105
PA,Schuylkill,Schuylkill County,42107
PA,Snyder,Snyder County,42109
PA,Somerset,Somerset County,42111
PA,Sullivan,Sullivan County,42113
PA,Susquehanna,Susquehanna County,42115
PA,Tioga,Tioga County,42117
PA,Union,Union County,42119
PA,Venango,Venango County,42121
PA,Warren,Warren County,42123
PA,Washington,Washington County,42125
PA,Wayne,Wayne County,42127
PA,Westmoreland,Westmoreland County,42129
PA,Wyoming,Wyoming County,42131
PA,York,York County,42133
PR,Adjuntas,Adjuntas Municipio,72001
PR,Aguada,Aguada Municipio,72003
PR,Aguadilla,Aguadilla Municipio,72005
PR,Aguas Buenas,Aguas Buenas Municipio,72007
PR,Aibonito,Aibonito Municipio,72009
PR,Arecibo,Arecibo Municipio,72013
PR,Arroyo,Arroyo Municipio,72015
PR,Añasco,Añasco Municipio,72011
PR,Barceloneta,Barceloneta Municipio,72017
PR,Barranquitas,Barranquitas Municipio,72019
PR,Bayamón,Bayamón Municipio,72021
PR,Cabo Rojo,Cabo Rojo Municipio,72023
PR,Caguas,Caguas Municipio,72025
PR,Camuy,Camuy Municipio,72027
PR,Canóvanas,Canóvanas Municipio,72029
PR,Carolina,Carolina Municipio,72031
PR,Cataño,Cataño Municipio,72033
PR,Cayey,Cayey Municipio,72035
PR,Ceiba,Ceiba Municipio,72037
PR,Ciales,Ciales Municipio,72039
PR,Cidra,Cidra Municipio,72041
PR,Coamo,Coamo Municipio,72043
PR,Comerío,Comerío Municipio,72045
PR,Corozal,Corozal Municipio,72047
PR,Culebra,Culebra Municipio,72049
PR,Dorado,Dorado Municipio,72051
PR,Fajardo,Fajardo Municipio,72053
PR,Florida,Florida Municipio,72054
PR,Guayama,Guayama Municipio,72057
PR,Guayanilla,Guayanilla Municipio,72059
PR,Guaynabo,Guaynabo Municipio,72061
PR,Gurabo,Gurabo Municipio,72063
PR,Guánica,Guánica Municipio,72055
PR,Hatillo,Hatillo Municipio,72065
PR,Hormigueros,Hormigueros Municipio,72067
PR,Humacao,Humacao Municipio,72069
PR,Isabela,Isabela Municipio,72071
PR,Jayuya,Jayuya Municipio,72073
PR,Juana Díaz,Juana Díaz Municipio,72075
PR,Juncos,Juncos Municipio,72077
PR,Lajas,Lajas Municipio,72079
PR,Lares,Lares Municipio,72081
PR,Las Marías,Las Marías Municipio,72083
PR,Las Piedras,Las Piedras Municipio,72085
PR,Loíza,Loíza Municipio,72087
PR,Luquillo,Luquillo Municipio,72089
PR,Manatí,Manatí Municipio,72091
PR,Maricao,Maricao Municipio,72093
PR,Maunabo,Maunabo Municipio,72095
PR,Mayagüez,Mayagüez Municipio,72097
PR,Moca,Moca Municipio,72099
PR,Morovis,Morovis Municipio,72101
PR,Naguabo,Naguabo Municipio,72103
PR,Naranjito,Naranjito Municipio,72105
PR,Orocovis,Orocovis Municipio,72107
PR,Patillas,Patillas Municipio,72109
PR,Peñuelas,Peñuelas Municipio,72111
PR,Ponce,Ponce Municipio,72113
PR,Quebradillas,Quebradillas Municipio,72115
PR,Rincón,Rincón Municipio,72117
PR,Río Grande,Río Grande Municipio,72119
PR,Sabana Grande,Sabana Grande Municipio,72121
PR,Salinas,Salinas Municipio,72123
PR,San Germán,San Germán Municipio,72125
PR,San Juan,San Juan Municipio,72127
PR,San Lorenzo,San Lorenzo Municipio,72129
PR,San Sebastián,San Sebastián Municipio,72131
PR,Santa Isabel,Santa Isabel Municipio,72133
PR,Toa Alta,Toa Alta Municipio,72135
PR,Toa Baja,Toa Baja Municipio,72137
